umap_1,umap_2,age,cell_type,Picalm,Adam10,App,Sorl1,Psen1
0.9509309,9.232177,12w,TA,0.0,1.0,0.0,0.0,0.0
-4.3468685,5.8270264,12w,TA,0.0,1.0,2.0,0.0,2.0
-4.01484,19.393166,12w,T,0.0,0.0,1.0,0.0,0.0
-3.080527,5.2090816,12w,TA,5.0,1.0,0.0,0.0,0.0
-1.3029201,8.995376,12w,TA,2.0,0.0,0.0,1.0,0.0
1.7370787,17.002502,12w,Fibroblast,0.0,0.0,0.0,0.0,1.0
7.7436666,11.215546,12w,Macrophage,3.0,1.0,8.0,1.0,2.0
-0.23583452,14.291107,12w,TA,1.0,0.0,0.0,0.0,3.0
-3.1668189,8.1525755,12w,TA,0.0,0.0,2.0,0.0,1.0
-5.7158704,21.808746,12w,T,0.0,0.0,1.0,0.0,1.0
-5.1849303,21.678812,12w,T,0.0,0.0,0.0,0.0,0.0
-5.129528,7.9115434,12w,Cycling,2.0,0.0,1.0,0.0,0.0
-9.566548,11.057628,12w,TA,1.0,0.0,2.0,1.0,0.0
11.736951,11.52674,12w,Glia,1.0,3.0,2.0,1.0,1.0
-2.9888604,12.169511,12w,Colonocyte,1.0,1.0,1.0,2.0,1.0
-7.3023973,5.5729938,12w,TA,2.0,0.0,1.0,0.0,0.0
0.8232137,8.422276,12w,TA,0.0,0.0,1.0,1.0,0.0
-9.076778,11.523355,12w,TA,0.0,0.0,2.0,1.0,0.0
6.0116067,7.921678,12w,Cycling,3.0,0.0,3.0,3.0,4.0
3.2508414,18.58834,12w,SMC,0.0,1.0,1.0,0.0,0.0
2.8611543,24.176722,12w,Mesothelial,1.0,0.0,0.0,0.0,0.0
-0.6699302,14.052923,12w,Colonocyte,3.0,4.0,6.0,4.0,11.0
0.27267757,-3.2188985,12w,Tuft,0.0,0.0,4.0,3.0,2.0
4.1843395,16.028336,12w,SMC,3.0,0.0,2.0,0.0,3.0
-8.032709,6.0819287,12w,TA,0.0,1.0,1.0,1.0,0.0
9.414078,18.039236,12w,Lymphatic,2.0,1.0,0.0,0.0,0.0
4.5505476,9.930493,12w,Cycling,1.0,0.0,0.0,2.0,1.0
5.250114,6.456918,12w,Cycling,0.0,0.0,2.0,1.0,2.0
-7.3715544,4.5207005,12w,TA,1.0,5.0,5.0,0.0,3.0
-8.848522,11.715179,12w,TA,0.0,0.0,2.0,0.0,1.0
-8.964598,3.5629416,12w,TA,3.0,1.0,3.0,0.0,2.0
2.9349988,6.252937,12w,Cycling,1.0,1.0,1.0,0.0,2.0
-4.4844418,15.306295,12w,Colonocyte,0.0,1.0,2.0,0.0,0.0
-8.714308,8.294547,12w,TA,0.0,0.0,1.0,0.0,1.0
4.501445,6.1629243,12w,Cycling,0.0,2.0,2.0,0.0,0.0
0.123878464,5.924205,12w,Stem,1.0,0.0,0.0,0.0,0.0
4.026584,6.145184,12w,Cycling,0.0,1.0,2.0,1.0,1.0
1.4310008,5.0435886,12w,Stem,0.0,2.0,3.0,0.0,0.0
-4.2396417,5.408695,12w,TA,1.0,0.0,1.0,0.0,1.0
-4.598293,6.638834,12w,TA,2.0,1.0,10.0,2.0,2.0
-7.40599,10.563492,12w,TA,1.0,0.0,3.0,0.0,0.0
-4.449138,12.272793,12w,Goblet,7.0,0.0,12.0,8.0,3.0
4.252865,10.003118,12w,Cycling,1.0,0.0,2.0,1.0,0.0
0.05076962,13.288312,12w,Cycling,2.0,1.0,0.0,1.0,3.0
-7.920611,8.166308,12w,Cycling,2.0,2.0,1.0,5.0,2.0
-4.575973,13.620188,12w,Colonocyte,5.0,2.0,12.0,3.0,3.0
-7.0422497,7.111794,12w,TA,2.0,0.0,0.0,0.0,0.0
0.4609507,10.273671,12w,TA,0.0,0.0,1.0,1.0,2.0
3.5668852,17.657852,12w,SMC,1.0,0.0,1.0,1.0,2.0
0.51116866,4.387656,12w,Stem,5.0,0.0,1.0,4.0,2.0
3.6948047,15.638499,12w,Fibroblast,1.0,2.0,3.0,0.0,1.0
1.7518482,4.7241664,12w,TA,1.0,0.0,0.0,2.0,1.0
-1.0985283,9.667631,12w,TA,1.0,2.0,0.0,1.0,2.0
-0.1235008,14.67969,12w,TA,0.0,0.0,1.0,0.0,1.0
-7.022405,4.832848,12w,TA,4.0,2.0,3.0,0.0,0.0
-7.5126443,4.238091,12w,TA,0.0,1.0,1.0,0.0,1.0
-1.0034993,14.243449,12w,Colonocyte,2.0,3.0,2.0,0.0,1.0
-4.1905646,7.508592,12w,Cycling,1.0,2.0,0.0,2.0,1.0
-3.4048655,14.20007,12w,Colonocyte,1.0,0.0,1.0,1.0,1.0
-8.604063,5.372909,12w,TA,3.0,4.0,2.0,1.0,1.0
-7.7138004,10.47789,12w,TA,3.0,2.0,4.0,0.0,1.0
3.4094288,9.470096,12w,Cycling,2.0,1.0,2.0,1.0,1.0
3.071762,7.3082886,12w,Cycling,0.0,2.0,1.0,0.0,0.0
-8.83296,11.524007,12w,T,2.0,3.0,5.0,1.0,3.0
-5.670413,5.104935,12w,SMC,2.0,2.0,6.0,0.0,3.0
6.491987,13.939756,12w,Fibroblast,1.0,0.0,1.0,0.0,0.0
3.1420577,14.921779,12w,Fibroblast,0.0,0.0,2.0,1.0,0.0
-3.6003864,14.892941,12w,Colonocyte,2.0,0.0,1.0,0.0,0.0
-0.21731535,9.881005,12w,TA,1.0,1.0,0.0,0.0,5.0
3.1894886,9.081821,12w,Cycling,0.0,1.0,3.0,1.0,2.0
4.1407695,9.387975,12w,Cycling,1.0,0.0,2.0,1.0,0.0
-0.083099835,11.95578,12w,Colonocyte,0.0,1.0,0.0,0.0,3.0
-7.893403,6.0224986,12w,TA,1.0,1.0,2.0,0.0,0.0
-3.7526147,2.7682652,12w,TA,2.0,2.0,6.0,1.0,3.0
-7.8720527,7.884434,12w,TA,1.0,2.0,5.0,0.0,1.0
-2.7548032,6.2146397,12w,TA,5.0,0.0,3.0,1.0,1.0
-3.41446,6.084467,12w,TA,4.0,0.0,1.0,1.0,1.0
-0.07745195,14.910592,12w,TA,0.0,0.0,1.0,0.0,0.0
-8.627802,4.780545,12w,TA,0.0,1.0,1.0,0.0,1.0
2.680505,15.707959,12w,Fibroblast,0.0,0.0,1.0,0.0,0.0
-8.397391,5.679199,12w,TA,0.0,0.0,0.0,1.0,0.0
-7.7252765,5.2524943,12w,TA,1.0,0.0,0.0,0.0,0.0
-2.65502,24.341164,12w,Vascular,4.0,1.0,1.0,0.0,0.0
5.7482643,8.18192,12w,Cycling,1.0,0.0,1.0,0.0,0.0
-6.89338,10.283587,12w,Goblet,5.0,2.0,1.0,2.0,2.0
-4.5986886,14.792242,12w,Colonocyte,4.0,0.0,3.0,4.0,2.0
-8.646186,11.782264,12w,TA,3.0,0.0,2.0,0.0,0.0
-0.959004,-4.8093853,12w,Tuft,2.0,0.0,2.0,0.0,0.0
0.7861998,8.89277,12w,TA,4.0,1.0,3.0,3.0,0.0
-7.2214203,9.88557,12w,TA,4.0,3.0,8.0,4.0,1.0
4.701268,15.542313,12w,Fibroblast,1.0,1.0,1.0,0.0,0.0
0.057187203,15.062633,12w,TA,1.0,0.0,1.0,1.0,0.0
0.023169328,15.272833,12w,TA,1.0,0.0,0.0,0.0,0.0
0.40069154,11.787315,12w,Colonocyte,1.0,0.0,1.0,0.0,3.0
0.52649975,10.22193,12w,TA,2.0,0.0,0.0,1.0,1.0
5.5065064,15.437577,12w,Fibroblast,4.0,2.0,1.0,0.0,0.0
-6.8251047,6.8465652,12w,TA,0.0,0.0,0.0,0.0,0.0
-0.6427849,13.190366,12w,Colonocyte,1.0,0.0,1.0,0.0,1.0
-2.9931357,4.752526,12w,TA,1.0,0.0,3.0,0.0,2.0
5.0762224,17.569626,12w,SMC,1.0,2.0,1.0,1.0,3.0
-3.6996226,4.142116,12w,TA,2.0,0.0,1.0,0.0,1.0
-8.433763,7.692552,12w,TA,2.0,0.0,11.0,1.0,3.0
-8.134038,7.8532643,12w,TA,0.0,0.0,5.0,2.0,0.0
-9.29982,8.8282,12w,TA,0.0,1.0,2.0,0.0,1.0
9.530138,16.239128,12w,Lymphatic,0.0,0.0,1.0,0.0,0.0
11.269787,18.040518,12w,Lymphatic,0.0,0.0,0.0,0.0,1.0
3.5270374,5.703919,12w,Cycling,0.0,0.0,2.0,0.0,0.0
-1.0225775,5.196601,12w,TA,0.0,0.0,1.0,0.0,1.0
-7.7868295,3.817818,12w,TA,0.0,0.0,2.0,0.0,0.0
1.8388133,3.23765,12w,Stem,0.0,0.0,0.0,0.0,0.0
3.41476,8.131778,12w,Cycling,1.0,0.0,0.0,0.0,0.0
-7.2811613,4.5177255,12w,TA,1.0,5.0,6.0,0.0,4.0
-7.1948295,6.3890047,12w,TA,2.0,1.0,0.0,0.0,0.0
-2.9287796,10.72366,12w,Colonocyte,1.0,0.0,1.0,3.0,1.0
1.9443861,19.71108,12w,SMC,0.0,0.0,0.0,0.0,0.0
3.4851396,8.645273,12w,Cycling,3.0,0.0,3.0,0.0,1.0
-5.4330955,6.3254113,12w,TA,3.0,1.0,4.0,1.0,0.0
0.5627747,9.859928,12w,TA,3.0,0.0,3.0,1.0,0.0
4.072485,6.4672036,12w,Cycling,1.0,1.0,1.0,0.0,0.0
2.2467504,16.427233,12w,Fibroblast,2.0,1.0,3.0,0.0,0.0
2.738906,6.5317907,12w,Cycling,0.0,0.0,1.0,1.0,0.0
-5.7379284,6.975365,12w,Cycling,3.0,1.0,2.0,1.0,1.0
-2.3801289,6.954825,12w,TA,1.0,1.0,6.0,4.0,0.0
-1.5277553,14.752541,12w,Colonocyte,1.0,3.0,1.0,1.0,0.0
-9.5023155,10.104488,12w,TA,0.0,1.0,0.0,0.0,3.0
10.344131,16.01959,12w,Lymphatic,1.0,1.0,2.0,0.0,0.0
2.8294134,-1.0778536,12w,Enteroendocrine,1.0,1.0,11.0,6.0,5.0
-3.6685348,4.059084,12w,TA,1.0,0.0,0.0,0.0,0.0
-8.182699,10.532086,12w,TA,1.0,0.0,5.0,0.0,0.0
9.77469,16.254211,12w,Lymphatic,2.0,4.0,6.0,0.0,1.0
-0.8718468,20.626587,12w,B,4.0,1.0,0.0,2.0,2.0
-0.8991989,13.935313,12w,Colonocyte,3.0,0.0,6.0,1.0,3.0
-0.19988143,9.905933,12w,TA,1.0,0.0,0.0,1.0,3.0
5.6526136,13.851408,12w,Fibroblast,0.0,0.0,4.0,1.0,1.0
-8.045485,10.682492,12w,TA,0.0,2.0,0.0,0.0,1.0
0.10403589,14.819422,12w,Colonocyte,0.0,1.0,0.0,0.0,0.0
-1.6643281,-5.150492,12w,Tuft,0.0,2.0,1.0,0.0,0.0
-8.336077,3.7909927,12w,TA,1.0,1.0,3.0,1.0,1.0
4.111723,18.93581,12w,SMC,6.0,1.0,4.0,0.0,1.0
-7.875327,5.8306074,12w,TA,0.0,0.0,2.0,0.0,0.0
-0.2324869,6.946742,12w,Stem,0.0,3.0,2.0,0.0,0.0
3.218918,8.800361,12w,Cycling,2.0,2.0,4.0,0.0,5.0
-6.519,6.032506,12w,TA,0.0,0.0,3.0,1.0,0.0
-8.29348,5.423506,12w,TA,0.0,0.0,3.0,0.0,0.0
-9.603637,8.169085,12w,TA,1.0,3.0,2.0,0.0,1.0
1.506502,9.287421,12w,TA,2.0,1.0,2.0,0.0,0.0
-6.4059033,5.413424,12w,SMC,0.0,1.0,0.0,0.0,0.0
2.6471555,24.700588,12w,Mesothelial,0.0,2.0,1.0,0.0,0.0
-8.1924,5.7313757,12w,TA,0.0,2.0,3.0,1.0,0.0
3.2185237,20.034613,12w,SMC,0.0,1.0,0.0,0.0,1.0
-6.391413,12.316325,12w,Goblet,2.0,2.0,11.0,2.0,3.0
-1.9172164,13.215153,12w,Colonocyte,1.0,2.0,3.0,0.0,0.0
-6.6439652,12.328258,12w,Goblet,0.0,0.0,1.0,2.0,0.0
-8.966846,7.6806026,12w,TA,1.0,2.0,4.0,0.0,0.0
-7.698821,6.353846,12w,TA,0.0,0.0,2.0,0.0,0.0
4.512482,19.005709,12w,SMC,3.0,3.0,6.0,2.0,2.0
-1.8598355,24.587465,12w,Vascular,1.0,0.0,5.0,2.0,2.0
2.8755927,7.3113236,12w,Neuron,0.0,3.0,3.0,1.0,0.0
2.4790885,8.977084,12w,Cycling,0.0,0.0,0.0,1.0,1.0
2.4355624,8.64869,12w,Cycling,3.0,4.0,5.0,2.0,1.0
2.8724027,-1.4838164,12w,Enteroendocrine,1.0,2.0,5.0,0.0,0.0
-2.886573,4.7161145,12w,TA,0.0,0.0,3.0,0.0,0.0
12.818719,5.8434477,12w,Neuron,2.0,1.0,6.0,3.0,1.0
14.38194,11.541672,12w,Glia,2.0,2.0,1.0,1.0,3.0
-7.9480457,3.4937005,12w,TA,1.0,0.0,3.0,0.0,0.0
-0.83568716,-1.4048294,12w,Enteroendocrine,2.0,4.0,1.0,0.0,0.0
-1.8534927,14.073875,12w,Colonocyte,3.0,0.0,2.0,1.0,1.0
5.204362,15.352436,12w,Fibroblast,0.0,1.0,1.0,0.0,0.0
-1.9326568,13.500881,12w,Colonocyte,1.0,0.0,1.0,1.0,1.0
3.472809,7.987072,12w,Cycling,0.0,0.0,1.0,0.0,0.0
-1.9186274,23.915876,12w,Vascular,1.0,3.0,2.0,0.0,1.0
-1.4317114,20.239813,12w,B,4.0,0.0,2.0,0.0,0.0
0.10305756,8.814496,12w,TA,0.0,0.0,1.0,0.0,1.0
1.2608496,10.302165,12w,TA,1.0,0.0,0.0,2.0,2.0
4.896285,18.411922,12w,SMC,1.0,0.0,1.0,2.0,1.0
-4.1991534,5.9517922,12w,TA,4.0,0.0,0.0,0.0,0.0
1.9672623,4.5549355,12w,Stem,2.0,0.0,1.0,1.0,2.0
0.7910994,11.167912,12w,TA,1.0,4.0,3.0,0.0,2.0
-1.6349493,15.934244,12w,TA,1.0,0.0,1.0,1.0,3.0
6.413288,14.143922,12w,Fibroblast,0.0,0.0,0.0,0.0,0.0
9.444414,16.073685,12w,Lymphatic,0.0,0.0,3.0,0.0,0.0
0.08488068,11.406607,12w,TA,0.0,1.0,1.0,0.0,2.0
-2.9397373,15.643234,12w,Colonocyte,1.0,0.0,0.0,2.0,2.0
4.1755657,10.240002,12w,Cycling,2.0,0.0,3.0,0.0,0.0
-9.66046,8.215617,12w,TA,3.0,2.0,1.0,0.0,3.0
-7.448985,10.701528,12w,TA,1.0,4.0,6.0,3.0,2.0
-6.896549,5.9309154,12w,TA,0.0,0.0,0.0,0.0,1.0
-8.275769,7.309901,12w,TA,0.0,0.0,0.0,0.0,1.0
-8.709798,5.94835,12w,TA,0.0,1.0,0.0,0.0,0.0
-8.825697,7.581729,12w,TA,0.0,0.0,1.0,0.0,0.0
-5.3558517,5.0526624,12w,TA,0.0,1.0,1.0,0.0,0.0
0.5201816,6.3336625,12w,Stem,1.0,0.0,0.0,0.0,1.0
-2.0267467,-5.399658,12w,Tuft,2.0,0.0,1.0,1.0,0.0
1.0271491,10.015993,12w,TA,0.0,0.0,0.0,0.0,0.0
-8.925765,7.1369123,12w,TA,0.0,0.0,0.0,0.0,0.0
10.805827,17.71099,12w,Lymphatic,0.0,2.0,2.0,1.0,1.0
-7.16741,3.8247108,12w,TA,0.0,0.0,2.0,0.0,0.0
-5.5310345,9.586083,12w,Cycling,2.0,1.0,2.0,3.0,1.0
-4.0907288,25.615013,12w,Vascular,0.0,0.0,1.0,0.0,0.0
-2.400459,12.986068,12w,Colonocyte,1.0,1.0,1.0,1.0,2.0
-6.728809,10.856267,12w,TA,1.0,2.0,4.0,2.0,2.0
4.1196175,6.3266535,12w,Cycling,0.0,0.0,1.0,0.0,0.0
3.6342902,6.286498,12w,Cycling,0.0,0.0,0.0,1.0,0.0
-5.709508,5.1947017,12w,TA,0.0,0.0,3.0,1.0,0.0
3.8830504,16.87877,12w,SMC,3.0,1.0,0.0,1.0,0.0
-4.065028,10.848681,12w,Colonocyte,1.0,2.0,2.0,0.0,0.0
-1.2978947,21.487682,12w,B,1.0,1.0,0.0,1.0,0.0
-5.8768444,5.641614,12w,TA,0.0,0.0,2.0,1.0,0.0
3.5363686,6.731229,12w,Cycling,1.0,2.0,0.0,0.0,3.0
-8.034049,7.992394,12w,TA,1.0,0.0,2.0,0.0,1.0
1.8218958,4.4381456,12w,Stem,0.0,1.0,1.0,1.0,2.0
3.9392657,15.903974,12w,Fibroblast,3.0,3.0,0.0,0.0,0.0
-8.233642,3.985315,12w,TA,0.0,2.0,0.0,1.0,2.0
1.7532429,9.764274,12w,TA,2.0,0.0,0.0,0.0,0.0
11.273054,18.186066,12w,Lymphatic,1.0,0.0,1.0,0.0,0.0
3.609044,15.903416,12w,Fibroblast,0.0,1.0,5.0,0.0,0.0
-2.6093395,11.235706,12w,Colonocyte,0.0,2.0,2.0,0.0,0.0
-3.913861,5.2398615,12w,TA,0.0,0.0,2.0,0.0,0.0
2.5459175,19.519106,12w,SMC,0.0,1.0,1.0,0.0,0.0
-7.625583,5.039381,12w,TA,0.0,0.0,6.0,0.0,1.0
4.476688,14.759874,12w,Fibroblast,1.0,0.0,0.0,0.0,0.0
-0.07540911,11.7791,12w,Colonocyte,3.0,0.0,6.0,1.0,2.0
1.6839155,4.2847276,12w,Stem,1.0,0.0,1.0,0.0,0.0
4.7099447,17.86055,12w,SMC,2.0,1.0,2.0,0.0,1.0
-5.6590667,5.315448,12w,TA,1.0,0.0,3.0,0.0,1.0
-4.038685,12.97047,12w,Goblet,1.0,0.0,1.0,0.0,0.0
9.89601,16.276823,12w,Lymphatic,0.0,1.0,0.0,0.0,1.0
3.3917363,18.857035,12w,SMC,2.0,1.0,0.0,0.0,0.0
-1.55303,12.38899,12w,Colonocyte,0.0,1.0,2.0,2.0,0.0
-4.3977985,5.776681,12w,TA,1.0,1.0,5.0,0.0,1.0
-8.779424,4.50831,12w,TA,1.0,0.0,1.0,1.0,1.0
-4.7780266,13.821521,12w,Goblet,7.0,2.0,8.0,2.0,5.0
-0.22793089,13.337508,12w,Colonocyte,3.0,1.0,5.0,1.0,2.0
-9.446086,4.913058,12w,TA,0.0,1.0,0.0,0.0,1.0
0.3406461,8.891841,12w,TA,0.0,0.0,5.0,1.0,0.0
10.661964,17.592411,12w,Lymphatic,0.0,0.0,0.0,0.0,0.0
-3.9835443,7.1190734,12w,TA,1.0,0.0,0.0,0.0,3.0
6.389811,14.174465,12w,Fibroblast,2.0,0.0,0.0,0.0,0.0
8.790442,12.236027,12w,Macrophage,0.0,1.0,1.0,0.0,1.0
-3.2069504,6.8344603,12w,TA,2.0,0.0,1.0,2.0,0.0
-2.089807,13.049669,12w,Colonocyte,2.0,0.0,2.0,1.0,0.0
6.024983,8.103343,12w,Cycling,1.0,1.0,1.0,0.0,0.0
0.7314989,9.369807,12w,TA,0.0,4.0,0.0,1.0,2.0
-4.2938976,20.147104,12w,T,0.0,4.0,8.0,2.0,1.0
-7.834179,5.795361,12w,TA,0.0,2.0,2.0,0.0,0.0
4.643014,18.681486,12w,SMC,2.0,2.0,0.0,2.0,0.0
-4.0687103,16.043913,12w,Colonocyte,0.0,0.0,7.0,2.0,2.0
-2.9649034,26.068998,12w,Vascular,5.0,4.0,3.0,0.0,0.0
-9.022968,8.45873,12w,TA,2.0,1.0,2.0,0.0,0.0
-7.0748267,4.2166357,12w,TA,1.0,0.0,1.0,0.0,0.0
1.3574438,10.025768,12w,TA,0.0,0.0,1.0,0.0,1.0
-5.6338534,4.8062496,12w,TA,0.0,0.0,2.0,0.0,0.0
3.5719788,5.3351474,12w,Cycling,0.0,0.0,0.0,0.0,0.0
2.6673505,9.093775,12w,Cycling,2.0,0.0,3.0,3.0,3.0
0.5509088,10.571022,12w,TA,1.0,0.0,0.0,1.0,0.0
-4.9240685,7.962111,12w,Cycling,0.0,1.0,3.0,0.0,0.0
2.7952855,8.293868,12w,Cycling,0.0,0.0,1.0,2.0,6.0
-2.1963503,15.46282,12w,Colonocyte,2.0,0.0,1.0,0.0,1.0
-0.25095862,12.505131,12w,Colonocyte,2.0,0.0,0.0,0.0,0.0
-9.058779,6.873509,12w,TA,3.0,0.0,3.0,0.0,1.0
5.7399006,14.041373,12w,Fibroblast,1.0,0.0,1.0,0.0,0.0
-9.010026,9.0201,12w,TA,0.0,0.0,0.0,0.0,0.0
-9.570023,12.118056,12w,TA,2.0,0.0,0.0,0.0,0.0
4.140907,21.121586,12w,SMC,0.0,0.0,1.0,1.0,0.0
5.2177706,18.222523,12w,SMC,2.0,1.0,5.0,2.0,1.0
-2.8096812,5.704038,12w,TA,0.0,0.0,0.0,0.0,0.0
-3.0226736,7.499585,12w,TA,1.0,2.0,3.0,1.0,1.0
-3.0149667,11.375326,12w,Colonocyte,6.0,1.0,3.0,2.0,2.0
4.4557686,5.3948693,12w,Cycling,0.0,0.0,0.0,0.0,1.0
-0.9538675,13.035915,12w,Colonocyte,1.0,0.0,3.0,1.0,4.0
8.887755,17.692844,12w,Lymphatic,0.0,0.0,1.0,0.0,1.0
-5.8208003,12.908272,12w,Goblet,1.0,0.0,5.0,1.0,3.0
-0.23243263,5.55703,12w,Stem,1.0,2.0,1.0,1.0,0.0
-7.481191,10.602522,12w,TA,1.0,1.0,9.0,0.0,0.0
-1.8869575,14.189895,12w,Colonocyte,1.0,2.0,0.0,0.0,0.0
1.2300606,8.744074,12w,TA,3.0,1.0,2.0,0.0,1.0
-4.233382,3.8807619,12w,TA,0.0,0.0,0.0,1.0,1.0
-6.4480786,6.905537,12w,TA,2.0,1.0,5.0,1.0,1.0
6.0368786,5.8703904,12w,Cycling,0.0,2.0,0.0,0.0,0.0
-1.88219,26.392233,12w,Vascular,0.0,0.0,2.0,0.0,1.0
10.533749,18.514248,12w,Lymphatic,0.0,1.0,3.0,0.0,0.0
-1.3692571,7.5377464,12w,TA,0.0,1.0,0.0,0.0,0.0
4.882331,18.146988,12w,SMC,0.0,0.0,0.0,0.0,1.0
-0.48222658,4.8518043,12w,TA,0.0,2.0,4.0,1.0,1.0
-2.4708087,15.177549,12w,Colonocyte,0.0,0.0,2.0,0.0,0.0
-2.0687647,12.259568,12w,Colonocyte,1.0,0.0,4.0,1.0,6.0
4.545046,-2.070212,12w,Enteroendocrine,1.0,1.0,2.0,0.0,1.0
-7.239597,4.870312,12w,TA,0.0,0.0,1.0,0.0,2.0
-5.870847,8.338775,12w,Cycling,1.0,2.0,7.0,0.0,4.0
1.352284,3.7059083,12w,Stem,0.0,0.0,2.0,0.0,0.0
-2.4758575,20.047853,12w,B,1.0,0.0,3.0,1.0,3.0
-9.158839,7.3355017,12w,TA,0.0,2.0,1.0,0.0,1.0
-8.561922,13.532218,12w,TA,0.0,1.0,2.0,3.0,1.0
-8.368163,6.230397,12w,TA,0.0,1.0,2.0,0.0,0.0
6.173531,7.2271028,12w,Cycling,1.0,2.0,4.0,0.0,0.0
9.762406,15.9594755,12w,Lymphatic,0.0,4.0,3.0,1.0,0.0
-5.1883645,3.9489474,12w,TA,1.0,4.0,10.0,3.0,3.0
-1.9119405,24.23253,12w,Vascular,1.0,2.0,4.0,2.0,0.0
-6.787983,4.6257677,12w,TA,0.0,0.0,1.0,0.0,0.0
-0.7937951,22.077856,12w,B,0.0,0.0,1.0,0.0,0.0
5.5536237,7.3490863,12w,Cycling,2.0,2.0,1.0,1.0,0.0
-9.745838,11.727863,12w,TA,0.0,1.0,1.0,0.0,0.0
9.461134,15.355298,12w,Lymphatic,0.0,0.0,0.0,2.0,2.0
-2.4327207,24.267002,12w,Vascular,2.0,1.0,2.0,0.0,0.0
4.343517,16.324608,12w,Fibroblast,0.0,1.0,1.0,0.0,0.0
-0.45303905,-1.2279778,12w,Enteroendocrine,0.0,0.0,0.0,0.0,1.0
4.300618,8.3928385,12w,Cycling,0.0,2.0,4.0,0.0,2.0
-0.38814142,16.315956,12w,TA,0.0,3.0,3.0,0.0,1.0
9.12149,16.874025,12w,Lymphatic,0.0,0.0,2.0,0.0,0.0
-6.210748,22.182684,12w,T,1.0,1.0,0.0,0.0,0.0
-0.66166234,12.718548,12w,Colonocyte,0.0,0.0,2.0,1.0,0.0
10.170782,15.518742,12w,Lymphatic,3.0,0.0,1.0,0.0,3.0
0.48475578,11.3415165,12w,TA,1.0,1.0,0.0,2.0,3.0
-2.2068982,6.788436,12w,TA,0.0,0.0,2.0,1.0,0.0
-6.2216973,12.678009,12w,Goblet,1.0,4.0,14.0,2.0,1.0
-8.227707,4.537888,12w,TA,1.0,1.0,1.0,0.0,0.0
-3.5168836,20.095324,12w,T,2.0,1.0,3.0,0.0,3.0
2.1898715,16.17745,12w,Fibroblast,2.0,0.0,1.0,1.0,0.0
-7.0734973,8.43162,12w,TA,1.0,0.0,1.0,0.0,0.0
0.2624014,10.084462,12w,TA,0.0,0.0,1.0,1.0,0.0
13.682381,12.31609,12w,Glia,0.0,0.0,0.0,0.0,0.0
4.368428,10.898272,12w,Cycling,0.0,2.0,2.0,0.0,0.0
3.2862914,-1.0623094,12w,Enteroendocrine,1.0,2.0,7.0,3.0,3.0
-6.353154,4.5923414,12w,TA,0.0,0.0,2.0,0.0,1.0
-0.9276483,14.862762,12w,Colonocyte,0.0,1.0,1.0,0.0,0.0
0.40124002,13.595152,12w,TA,3.0,2.0,4.0,1.0,2.0
-8.973701,4.492162,12w,TA,3.0,0.0,5.0,1.0,1.0
0.2614334,9.945674,12w,TA,1.0,1.0,0.0,0.0,3.0
-1.1103554,15.889509,12w,TA,2.0,2.0,1.0,0.0,1.0
5.82134,19.377241,12w,SMC,1.0,0.0,1.0,0.0,0.0
-3.6564593,5.5911694,12w,TA,1.0,1.0,0.0,0.0,1.0
4.60638,19.529581,12w,SMC,1.0,0.0,3.0,0.0,1.0
-5.893456,7.4022493,12w,Cycling,4.0,1.0,2.0,0.0,0.0
-7.75786,4.38233,12w,TA,3.0,0.0,0.0,1.0,1.0
-8.792644,5.908866,12w,TA,0.0,1.0,2.0,3.0,0.0
3.5971634,15.785998,12w,Fibroblast,1.0,4.0,6.0,0.0,1.0
3.5878406,-1.7972939,12w,Enteroendocrine,1.0,0.0,4.0,1.0,0.0
-0.9100664,-4.8787837,12w,Tuft,0.0,0.0,0.0,2.0,0.0
-4.5705876,8.003206,12w,Cycling,2.0,1.0,0.0,0.0,0.0
0.46054465,12.2202635,12w,Colonocyte,2.0,1.0,3.0,0.0,1.0
-1.9717602,8.488024,12w,TA,3.0,3.0,2.0,5.0,2.0
4.4776607,10.711201,12w,Cycling,2.0,1.0,2.0,0.0,1.0
2.9576278,6.073294,12w,Cycling,0.0,0.0,0.0,1.0,1.0
4.0964494,10.391569,12w,Cycling,4.0,2.0,2.0,0.0,2.0
-8.078975,4.514807,12w,TA,0.0,0.0,1.0,1.0,0.0
2.5438662,7.0095983,12w,Cycling,3.0,1.0,0.0,1.0,0.0
-9.500729,11.235706,12w,TA,0.0,2.0,0.0,0.0,0.0
-0.73648787,4.6604652,12w,TA,1.0,1.0,2.0,0.0,1.0
1.1627675,8.907039,12w,TA,0.0,0.0,0.0,0.0,1.0
1.0762999,9.385422,12w,TA,1.0,0.0,0.0,0.0,0.0
8.713475,16.846645,12w,Lymphatic,8.0,0.0,8.0,1.0,1.0
1.3830166,5.9196873,12w,Stem,5.0,1.0,1.0,2.0,0.0
-3.6572335,14.904467,12w,Colonocyte,0.0,0.0,3.0,1.0,1.0
-9.200536,9.671312,12w,TA,1.0,2.0,4.0,0.0,1.0
6.0370674,7.563902,12w,Cycling,1.0,1.0,0.0,2.0,1.0
0.524602,15.402611,12w,TA,1.0,0.0,0.0,0.0,0.0
0.3984001,15.394628,12w,SMC,4.0,2.0,7.0,0.0,4.0
1.8149198,8.594764,12w,TA,2.0,1.0,1.0,4.0,1.0
12.541175,7.2656436,12w,Neuron,2.0,0.0,8.0,2.0,0.0
