Gene,Annotation,Median_GSS,PCC
WDR45B,Colon Tissue,0.0,0.060595340611416436
BRD4,Colon Tissue,0.0,0.060511915255992255
GPAT3,Colon Tissue,0.0,0.060511188689805304
CDKL2,Colon Tissue,0.0,0.06048677466260804
GMCL1,Colon Tissue,0.0,0.06046309807043781
GLCCI1,Colon Tissue,0.0,0.060444490874409375
TRIM38,Colon Tissue,0.0,0.06043664729438806
GAN,Colon Tissue,0.0,0.060428738368611006
TTC9C,Colon Tissue,0.0,0.06040351025692333
RSAD1,Colon Tissue,0.0,0.06039294575457145
REL,Colon Tissue,0.0,0.06038550372215174
ZUP1,Colon Tissue,0.0,0.06038515560557376
CDC42BPA,Colon Tissue,0.0,0.0603754806282219
SOX8,Colon Tissue,0.0,0.060350034788942894
LACC1,Colon Tissue,0.0,0.06034597679511923
C8orf58,Colon Tissue,0.0,0.06026885148684839
CCL28,Colon Tissue,0.0,0.06025929759513223
MKS1,Colon Tissue,0.0,0.06024152803579738
WASHC5,Colon Tissue,0.0,0.06022142661429966
PIK3CA,Colon Tissue,0.0,0.06022137294584585
NR1D2,Colon Tissue,0.0,0.06022003216441648
POLR2G,Colon Tissue,0.0,0.06021845124561275
CDKN2AIPNL,Colon Tissue,0.0,0.060190655864280795
ENG,Colon Tissue,0.0,0.06015365689942022
SYVN1,Colon Tissue,0.0,0.06014873951043171
RBM17,Colon Tissue,0.0,0.06011881851747752
LRFN3,Colon Tissue,0.0,0.060097650386065606
C3orf33,Colon Tissue,0.0,0.06009645872050893
OSGEP,Colon Tissue,0.0,0.06009057213252033
ZPR1,Colon Tissue,0.0,0.06008594461034456
GADD45GIP1,Colon Tissue,0.0,0.0600817526156872
SMU1,Colon Tissue,0.0,0.06006424249122146
TMEM170A,Colon Tissue,0.0,0.06002551362992538
CNOT8,Colon Tissue,0.0,0.060014748955760616
SLC46A3,Colon Tissue,0.0,0.05999688119792555
RABL2B,Colon Tissue,0.0,0.05996282777132848
LYRM9,Colon Tissue,0.0,0.05993158391231348
REC8,Colon Tissue,0.0,0.0599310803930625
MRPL2,Colon Tissue,0.0,0.05991285692442262
SPPL2B,Colon Tissue,0.0,0.059901449047770096
VAT1,Colon Tissue,0.0,0.059897127174301165
MRPS11,Colon Tissue,0.0,0.059814334692813984
SEMA3F,Colon Tissue,0.0,0.05976644777532715
ATXN1,Colon Tissue,0.0,0.059739739444067734
IYD,Colon Tissue,0.0,0.05972411235071697
ALDOC,Colon Tissue,0.0,0.05969464583261458
RNPC3,Colon Tissue,0.0,0.05964288721141066
CIC,Colon Tissue,0.0,0.05963512513862347
SPINDOC,Colon Tissue,0.0,0.05963239986713978
DOCK10,Colon Tissue,0.0,0.05963165817459567
SYCP2,Colon Tissue,0.0,0.059582958896234106
DNAAF1,Colon Tissue,0.0,0.05956732799568914
MANBAL,Colon Tissue,0.0,0.05956236710916501
OSBPL10,Colon Tissue,0.0,0.05951267652101177
PRSS8,Colon Tissue,0.0,0.05949477691072808
PES1,Colon Tissue,0.0,0.05948583750007274
CXCR4,Colon Tissue,0.0,0.05942601702992508
PUS10,Colon Tissue,0.0,0.05941058963193612
IRF2BP2,Colon Tissue,0.0,0.05939224077512444
PIK3CG,Colon Tissue,0.0,0.05932928778901945
TMEM70,Colon Tissue,0.0,0.05932563502798674
FEV,Colon Tissue,0.0,0.05932310794867355
PM20D1,Colon Tissue,0.0,0.05929730309922253
CNR2,Colon Tissue,0.0,0.05926805140716542
ARPC4-TTLL3,Colon Tissue,0.0,0.05926056055315577
CD7,Colon Tissue,0.0,0.05923217232424493
SYCE3,Colon Tissue,0.0,0.05922662118955802
FXR1,Colon Tissue,0.0,0.05920059602180683
RNF165,Colon Tissue,0.0,0.059171659051880245
ARFRP1,Colon Tissue,0.0,0.05916259000956579
PDE7A,Colon Tissue,0.0,0.059131229909695396
TXK,Colon Tissue,0.0,0.05907052768925268
STX18,Colon Tissue,0.0,0.05903924595689983
SPRY2,Colon Tissue,0.0,0.05903436489517588
TENT4B,Colon Tissue,0.0,0.05902170564264101
KAZALD1,Colon Tissue,0.0,0.059012102925582725
C5orf52,Colon Tissue,0.0,0.05901152131313464
USP2,Colon Tissue,0.0,0.05899179610756989
CCDC9B,Colon Tissue,0.0,0.05896552564854923
ANKRD44,Colon Tissue,0.0,0.05895182550870301
AGPAT3,Colon Tissue,0.0,0.05893573301294427
EFTUD2,Colon Tissue,0.0,0.05892557749432201
TYROBP,Colon Tissue,0.0,0.058918093583305305
KCNH7,Colon Tissue,0.0,0.058911186188521404
RSPH3,Colon Tissue,0.0,0.05890857569223104
TRAF7,Colon Tissue,0.0,0.05888928524248995
DDX47,Colon Tissue,0.0,0.05886893919679361
SUZ12,Colon Tissue,0.0,0.05886421510874908
DOCK5,Colon Tissue,0.0,0.058805381494360785
CIART,Colon Tissue,0.0,0.05877992060832613
KLHDC10,Colon Tissue,0.0,0.05876736448446085
ANKRD54,Colon Tissue,0.0,0.05876702580656839
ENPP4,Colon Tissue,0.0,0.058764493247615394
SETD4,Colon Tissue,0.0,0.058728249887993175
IL1B,Colon Tissue,0.0,0.058700527960821314
TMEM71,Colon Tissue,0.0,0.05869178473642812
COL6A2,Colon Tissue,0.0,0.0586766044258216
HNRNPH3,Colon Tissue,0.0,0.05862019821114232
TMEM42,Colon Tissue,0.0,0.05857458146891582
CEP83,Colon Tissue,0.0,0.05855932674287368
GSTCD,Colon Tissue,0.0,0.058550142964955365
AHCY,Colon Tissue,0.0,0.058543931353884165
GHDC,Colon Tissue,0.0,0.05850090959048098
CD244,Colon Tissue,0.0,0.05848626927143611
SLC38A9,Colon Tissue,0.0,0.05847610766128716
GPKOW,Colon Tissue,0.0,0.05845541947617573
DCAF10,Colon Tissue,0.0,0.05843573035236272
PHLDA1,Colon Tissue,0.0,0.058422962957403145
SCNN1G,Colon Tissue,0.0,0.05840850139517316
FIG4,Colon Tissue,0.0,0.05840061029256025
IL10,Colon Tissue,0.0,0.058397588672967196
ATP8A2,Colon Tissue,0.0,0.05839051088804623
CAPRIN2,Colon Tissue,0.0,0.05838634039428784
PRR14L,Colon Tissue,0.0,0.05837574142127636
ARID4B,Colon Tissue,0.0,0.0583536812178859
POMK,Colon Tissue,0.0,0.0583044455610298
GPCPD1,Colon Tissue,0.0,0.05827287760403515
IGSF3,Colon Tissue,0.0,0.05827111640667262
SH2D7,Colon Tissue,0.0,0.05826270658470711
ZDHHC12,Colon Tissue,0.0,0.058239810619939165
FMR1NB,Colon Tissue,0.0,0.05823221636901882
RNF2,Colon Tissue,0.0,0.058181069637984986
DIDO1,Colon Tissue,0.0,0.05813339621475973
AEBP2,Colon Tissue,0.0,0.05810802256648276
TMEM80,Colon Tissue,0.0,0.05810500208413668
CAPSL,Colon Tissue,0.0,0.05810276801927264
RAB31,Colon Tissue,0.0,0.058089020066557265
SLC5A3,Colon Tissue,0.0,0.05807288225497289
RBM48,Colon Tissue,0.0,0.05802773852682133
MTSS1,Colon Tissue,0.0,0.05796995453047363
SNRNP200,Colon Tissue,0.0,0.05796037877011821
EEA1,Colon Tissue,0.0,0.057950492388185566
DPP8,Colon Tissue,0.0,0.05793185237511586
EPB41,Colon Tissue,0.0,0.05792156070137207
NAA10,Colon Tissue,0.0,0.057896847517238136
MLH1,Colon Tissue,0.0,0.05780016117161252
VKORC1,Colon Tissue,0.0,0.05772933768234711
PER2,Colon Tissue,0.0,0.057649568583673864
HNF4G,Colon Tissue,0.0,0.057564574113730727
KMT5C,Colon Tissue,0.0,0.057533062163098815
MAK,Colon Tissue,0.0,0.05752752268666352
SS18L1,Colon Tissue,0.0,0.05751333956920791
MAP3K8,Colon Tissue,0.0,0.05742103805215009
MRPL38,Colon Tissue,0.0,0.05739370115093055
NAA50,Colon Tissue,0.0,0.05736518217343257
CYB561D1,Colon Tissue,0.0,0.05736508758366728
OPA3,Colon Tissue,0.0,0.05731553888304116
PLA2G4F,Colon Tissue,0.0,0.057310311361291486
TMEM144,Colon Tissue,0.0,0.05729785587707373
GYG1,Colon Tissue,0.0,0.05729042183646421
ABL1,Colon Tissue,0.0,0.0572623583462466
TCEA3,Colon Tissue,0.0,0.05724856135795039
SAFB,Colon Tissue,0.0,0.05720600316001459
PLCB2,Colon Tissue,0.0,0.05719903023243911
HCCS,Colon Tissue,0.0,0.05718746542996448
NTAQ1,Colon Tissue,0.0,0.057179600343004296
STK32B,Colon Tissue,0.0,0.0571505152544852
SEC24D,Colon Tissue,0.0,0.057147183141221705
CD2BP2,Colon Tissue,0.0,0.057107716312123885
AK4,Colon Tissue,0.0,0.05710070965870402
SCGB1A1,Colon Tissue,0.0,0.057085601005998673
ZNF687,Colon Tissue,0.0,0.05707435385329985
NUDT17,Colon Tissue,0.0,0.05705238270989823
LRRC8E,Colon Tissue,0.0,0.05705237035242977
ACAD9,Colon Tissue,0.0,0.05704344477401402
MRPS5,Colon Tissue,0.0,0.05699113244730789
COPS3,Colon Tissue,0.0,0.05683845687905638
GNPTG,Colon Tissue,0.0,0.0568116568708872
CCDC194,Colon Tissue,0.0,0.05680510726467976
ITGAL,Colon Tissue,0.0,0.05679186639426732
YWHAG,Colon Tissue,0.0,0.05673145918270613
LAGE3,Colon Tissue,0.0,0.05671934741934263
USP29,Colon Tissue,0.0,0.056716473883697584
AKNA,Colon Tissue,0.0,0.05669304232629363
TMEM160,Colon Tissue,0.0,0.056679994244761896
C16orf91,Colon Tissue,0.0,0.05666635736956317
ANXA8L1,Colon Tissue,0.0,0.05665741936620204
BMPR1A,Colon Tissue,0.0,0.05664745281379829
ARHGAP4,Colon Tissue,0.0,0.05663415141761985
EGFR,Colon Tissue,0.0,0.05653599694507452
LY6G6D,Colon Tissue,0.0,0.05649007604328191
TNNI1,Colon Tissue,0.0,0.056457201985230375
UBXN2A,Colon Tissue,0.0,0.05644214037346246
WDR48,Colon Tissue,0.0,0.05638992568658455
ALDH6A1,Colon Tissue,0.0,0.0563737970512553
REG1A,Colon Tissue,0.0,0.05636732736457361
TRAM2,Colon Tissue,0.0,0.056362192487642016
RPE65,Colon Tissue,0.0,0.05635042184405746
RPRD2,Colon Tissue,0.0,0.056291209284198875
SUN3,Colon Tissue,0.0,0.05625862686907797
DDX19B,Colon Tissue,0.0,0.056252463099458326
AS3MT,Colon Tissue,0.0,0.056250097788166066
STARD13,Colon Tissue,0.0,0.056241765479673154
OAF,Colon Tissue,0.0,0.0562252860317003
EVPL,Colon Tissue,0.0,0.05622486076356055
EPB41L1,Colon Tissue,0.0,0.05622195806420383
SHMT1,Colon Tissue,0.0,0.056211460434789244
HSD17B7,Colon Tissue,0.0,0.05619819045160405
CDC42EP2,Colon Tissue,0.0,0.05619640659111573
TRIM56,Colon Tissue,0.0,0.05619095701992538
CDKN2AIP,Colon Tissue,0.0,0.05613939104320929
CCDC71,Colon Tissue,0.0,0.056116253597852495
MAP3K2,Colon Tissue,0.0,0.05610021166401228
ARHGAP36,Colon Tissue,0.0,0.05606763080462954
CD8A,Colon Tissue,0.0,0.05605908672316318
GRM3,Colon Tissue,0.0,0.056043577441432714
NXPH1,Colon Tissue,0.0,0.056021702140475374
TXNDC2,Colon Tissue,0.0,0.05598158165255874
EIF3D,Colon Tissue,0.0,0.05597361314296146
RHBDD2,Colon Tissue,0.0,0.05595051333003689
BID,Colon Tissue,0.0,0.05589420422457745
FASTKD3,Colon Tissue,0.0,0.055851275509858925
CXCR6,Colon Tissue,0.0,0.05584433014445131
HOXB9,Colon Tissue,0.0,0.055736600369040504
RAD18,Colon Tissue,0.0,0.05570325423355757
CREB3L1,Colon Tissue,0.0,0.05566333180094869
LRTOMT,Colon Tissue,0.0,0.055648089657229394
NONO,Colon Tissue,0.0,0.05558356167017863
AUTS2,Colon Tissue,0.0,0.055558937755429534
TATDN1,Colon Tissue,0.0,0.05555596931007342
C20orf173,Colon Tissue,0.0,0.05553939092586416
FAM118B,Colon Tissue,0.0,0.0555157498926798
CEP19,Colon Tissue,0.0,0.05550712049427457
MZB1,Colon Tissue,0.0,0.055500119568320336
MEFV,Colon Tissue,0.0,0.05547673099055759
RBBP6,Colon Tissue,0.0,0.05546139226114819
SSBP1,Colon Tissue,0.0,0.055454233180839446
DNAJB14,Colon Tissue,0.0,0.055450359235909685
JADE3,Colon Tissue,0.0,0.055445402078205766
ENDOG,Colon Tissue,0.0,0.055443450695178295
CCDC13,Colon Tissue,0.0,0.05540884086449983
CAMK1D,Colon Tissue,0.0,0.055387051081286026
TDP2,Colon Tissue,0.0,0.055378346915795955
CPQ,Colon Tissue,0.0,0.05537721979347415
PTGER4,Colon Tissue,0.0,0.055348693061689935
C1orf52,Colon Tissue,0.0,0.0553431800838336
PRODH,Colon Tissue,0.0,0.055324553049599295
TBC1D14,Colon Tissue,0.0,0.05527379048469252
NMNAT1,Colon Tissue,0.0,0.05526707906727256
DARS2,Colon Tissue,0.0,0.05521417877356007
FBXL15,Colon Tissue,0.0,0.05518820211851205
FAM193A,Colon Tissue,0.0,0.055149321960194425
FAM13B,Colon Tissue,0.0,0.05510787136251871
TMPO,Colon Tissue,0.0,0.05509594879373609
RBM25,Colon Tissue,0.0,0.05505932492924468
ZBTB41,Colon Tissue,0.0,0.05504757979428906
TIPARP,Colon Tissue,0.0,0.055044827800932214
MFSD13A,Colon Tissue,0.0,0.054994066464973436
PPP1R16B,Colon Tissue,0.0,0.05499000919492725
PPP1R37,Colon Tissue,0.0,0.054982175283651076
NUDT21,Colon Tissue,0.0,0.05497803869649055
SCARA3,Colon Tissue,0.0,0.05494087671320345
METTL27,Colon Tissue,0.0,0.05492431487423383
EXT1,Colon Tissue,0.0,0.054904554620892845
SMCO4,Colon Tissue,0.0,0.05488427383579789
BLZF1,Colon Tissue,0.0,0.0548665999652081
CIR1,Colon Tissue,0.0,0.05486289987804587
OPLAH,Colon Tissue,0.0,0.05480682987514036
MCCC1,Colon Tissue,0.0,0.05478180531213932
GSTP1,Colon Tissue,0.0,0.05476167695625256
LHFPL1,Colon Tissue,0.0,0.054757452297535175
CNEP1R1,Colon Tissue,0.0,0.05475158366092966
HEATR6,Colon Tissue,0.0,0.05463565507007044
GSDMA,Colon Tissue,0.0,0.05462323052517768
TXNDC5,Colon Tissue,0.0,0.05461534184358903
ANKRD23,Colon Tissue,0.0,0.054603270798777734
TRDMT1,Colon Tissue,0.0,0.05459614838991823
SLC3A2,Colon Tissue,0.0,0.05456501274487734
F3,Colon Tissue,0.0,0.054560558676538154
KIF9,Colon Tissue,0.0,0.054537858598124905
ARFIP2,Colon Tissue,0.0,0.054535319980300784
SERPING1,Colon Tissue,0.0,0.05451262508603862
HDDC3,Colon Tissue,0.0,0.05451135529160806
FAM168B,Colon Tissue,0.0,0.05450034916849926
FAM83A,Colon Tissue,0.0,0.05449969957363976
TMEM175,Colon Tissue,0.0,0.05448599017671704
ZMIZ2,Colon Tissue,0.0,0.05446537624963918
XKR6,Colon Tissue,0.0,0.054385255461173586
BATF3,Colon Tissue,0.0,0.05437967186976212
HACD3,Colon Tissue,0.0,0.0543309219404231
CWF19L2,Colon Tissue,0.0,0.05431782720632737
ASIC1,Colon Tissue,0.0,0.05426445270084697
COL6A1,Colon Tissue,0.0,0.05425800319399167
KRT36,Colon Tissue,0.0,0.0542379424378319
CRNKL1,Colon Tissue,0.0,0.05419531296032216
GBF1,Colon Tissue,0.0,0.05418171656107612
ZMYND15,Colon Tissue,0.0,0.05413831574299228
STAMBP,Colon Tissue,0.0,0.05411874064352646
PKDCC,Colon Tissue,0.0,0.05411739565777189
MED20,Colon Tissue,0.0,0.054110604618740926
CD81,Colon Tissue,0.0,0.05410547766856299
C11orf98,Colon Tissue,0.0,0.05410276380012408
ATG14,Colon Tissue,0.0,0.05409717440903413
RFC5,Colon Tissue,0.0,0.05405564457705728
SLC34A1,Colon Tissue,0.0,0.05404777846485888
PDIA4,Colon Tissue,0.0,0.05403276771013597
SLC6A11,Colon Tissue,0.0,0.05396519247931787
TMEM266,Colon Tissue,0.0,0.05394357032996612
GSK3A,Colon Tissue,0.0,0.05394100030954734
SLC9A8,Colon Tissue,0.0,0.05394031598801029
PLAC1,Colon Tissue,0.0,0.05393496381940635
SMG8,Colon Tissue,0.0,0.05392983152631039
SLC6A16,Colon Tissue,0.0,0.05391913077165061
AHSA1,Colon Tissue,0.0,0.053901587480820086
ADAM17,Colon Tissue,0.0,0.05382132584478917
ZNF45,Colon Tissue,0.0,0.053815504085214586
MAJIN,Colon Tissue,0.0,0.053801514141954644
EGLN3,Colon Tissue,0.0,0.05378702679318109
MLLT10,Colon Tissue,0.0,0.05378664112294349
XPA,Colon Tissue,0.0,0.05375924708335462
CD4,Colon Tissue,0.0,0.05375381694743515
SOX15,Colon Tissue,0.0,0.05374613549352915
HPDL,Colon Tissue,0.0,0.05374265860934963
ULK1,Colon Tissue,0.0,0.053715197297425236
CPA4,Colon Tissue,0.0,0.05371191565890146
TMEM63A,Colon Tissue,0.0,0.053705540181706625
VAMP2,Colon Tissue,0.0,0.05368345951162353
CD160,Colon Tissue,0.0,0.05367261460111786
MTMR12,Colon Tissue,0.0,0.05365608674579911
HAUS2,Colon Tissue,0.0,0.05365502392667917
OXNAD1,Colon Tissue,0.0,0.05363811593471944
SERPINA3,Colon Tissue,0.0,0.0536379508886475
TIMM8A,Colon Tissue,0.0,0.05363718598730517
PTCH1,Colon Tissue,0.0,0.05362379961151595
RBM45,Colon Tissue,0.0,0.05361604390877008
PLD3,Colon Tissue,0.0,0.05358814226769664
CD44,Colon Tissue,0.0,0.05356065837822061
HARS1,Colon Tissue,0.0,0.053542951627767815
SNAI2,Colon Tissue,0.0,0.05354215634007212
COPS8,Colon Tissue,0.0,0.053498215847377004
DOCK1,Colon Tissue,0.0,0.05349543384657853
EIF3G,Colon Tissue,0.0,0.05348225457610398
PRKRIP1,Colon Tissue,0.0,0.05347941635604228
SRRT,Colon Tissue,0.0,0.05337572058484489
LHX5,Colon Tissue,0.0,0.05336452131205443
SART1,Colon Tissue,0.0,0.05332358314306366
CD3G,Colon Tissue,0.0,0.053317331377916104
LYRM7,Colon Tissue,0.0,0.053304714181732195
TM4SF4,Colon Tissue,0.0,0.05328960934150278
MRAS,Colon Tissue,0.0,0.05316080461766195
MYLIP,Colon Tissue,0.0,0.05316045922548887
CCNQ,Colon Tissue,0.0,0.05311676673878055
R3HDML,Colon Tissue,0.0,0.053072167896620365
DUS1L,Colon Tissue,0.0,0.05305618317414572
MYL6B,Colon Tissue,0.0,0.053055887009060325
KDM5A,Colon Tissue,0.0,0.05304587957357179
PIP4P2,Colon Tissue,0.0,0.05304161293623454
C16orf92,Colon Tissue,0.0,0.053027162385281025
ZNF143,Colon Tissue,0.0,0.05302207652723112
CHMP7,Colon Tissue,0.0,0.05298805962362553
ZBTB10,Colon Tissue,0.0,0.05297936637397049
ST3GAL6,Colon Tissue,0.0,0.05296662460809731
KATNB1,Colon Tissue,0.0,0.052940456062810046
GTF2E2,Colon Tissue,0.0,0.05292757392301381
ANKRD66,Colon Tissue,0.0,0.05287886413206334
CLN8,Colon Tissue,0.0,0.0528758568958588
BRD7,Colon Tissue,0.0,0.05287331640060442
ETV3L,Colon Tissue,0.0,0.0528426449910761
OGG1,Colon Tissue,0.0,0.05283210267086051
PRXL2C,Colon Tissue,0.0,0.05280816539143925
HMOX2,Colon Tissue,0.0,0.05279213738087428
RANBP1,Colon Tissue,0.0,0.052785577797868105
C1orf74,Colon Tissue,0.0,0.0527606477110239
SPECC1,Colon Tissue,0.0,0.052749304072365236
DTNBP1,Colon Tissue,0.0,0.05269810742041432
GRIN3A,Colon Tissue,0.0,0.05269458638175145
TCEANC2,Colon Tissue,0.0,0.052663058357879794
PDE6D,Colon Tissue,0.0,0.052639963292706295
CENATAC,Colon Tissue,0.0,0.052617613540626974
TIRAP,Colon Tissue,0.0,0.05260848431798253
RBBP5,Colon Tissue,0.0,0.05260514684608723
ZNF131,Colon Tissue,0.0,0.05259203601702669
PPP2R1B,Colon Tissue,0.0,0.052585320412766055
C21orf58,Colon Tissue,0.0,0.052571816692968155
PIGY,Colon Tissue,0.0,0.052549061171283856
UNC45A,Colon Tissue,0.0,0.052547715141468374
NSUN6,Colon Tissue,0.0,0.05253071950914388
DCP2,Colon Tissue,0.0,0.0525135022065745
PTPRA,Colon Tissue,0.0,0.0525012658510314
AKR7L,Colon Tissue,0.0,0.052432930805784754
RNF111,Colon Tissue,0.0,0.05242583842241318
ZNF697,Colon Tissue,0.0,0.05242534848902521
EMC8,Colon Tissue,0.0,0.052411553789033546
MAPK7,Colon Tissue,0.0,0.05239740060650356
RNF183,Colon Tissue,0.0,0.05238561776482581
GRIN2B,Colon Tissue,0.0,0.05238200568165753
PARVA,Colon Tissue,0.0,0.05237795649486478
ACOT1,Colon Tissue,0.0,0.052375654460043636
FBXO36,Colon Tissue,0.0,0.052374895017118304
TMEM116,Colon Tissue,0.0,0.05237055408783528
DLL1,Colon Tissue,0.0,0.05235293861822226
CYP26B1,Colon Tissue,0.0,0.05231770485827961
BNIP1,Colon Tissue,0.0,0.05226617953571378
TMEM11,Colon Tissue,0.0,0.05225567768948639
BCLAF3,Colon Tissue,0.0,0.05222923307578666
UNC13D,Colon Tissue,0.0,0.05218732952435462
EFHC1,Colon Tissue,0.0,0.052175344380900296
GTF2H2C,Colon Tissue,0.0,0.052162215216808895
ARFGAP2,Colon Tissue,0.0,0.0521614352981778
SMYD4,Colon Tissue,0.0,0.05215857002643653
CLPP,Colon Tissue,0.0,0.052116204708294485
TDGF1,Colon Tissue,0.0,0.052086593102049
TEX49,Colon Tissue,0.0,0.052082657810469696
PATL1,Colon Tissue,0.0,0.052070364898705805
CSPG5,Colon Tissue,0.0,0.05206279338475546
KCNF1,Colon Tissue,0.0,0.05205542389810202
SRGN,Colon Tissue,0.0,0.05205362465170551
HINFP,Colon Tissue,0.0,0.052016268620078764
RNF24,Colon Tissue,0.0,0.05201608038224472
FAM185A,Colon Tissue,0.0,0.05200288518088616
GEMIN6,Colon Tissue,0.0,0.05196273566545679
RABIF,Colon Tissue,0.0,0.05195448175776917
FAAH,Colon Tissue,0.0,0.051952049873922865
PDPK1,Colon Tissue,0.0,0.05194820717447296
CHIC2,Colon Tissue,0.0,0.051937786445826896
FBXL8,Colon Tissue,0.0,0.05184605236998904
KRT222,Colon Tissue,0.0,0.05175515013471268
TRPM5,Colon Tissue,0.0,0.05174265736784937
PCM1,Colon Tissue,0.0,0.05173902268888401
KIAA1841,Colon Tissue,0.0,0.05173305987472255
CDKN1C,Colon Tissue,0.0,0.05171445480907532
TMTC2,Colon Tissue,0.0,0.05169222835129235
ARHGAP17,Colon Tissue,0.0,0.051681304626638225
ANKRD29,Colon Tissue,0.0,0.05164711806909652
BTBD7,Colon Tissue,0.0,0.05156423572749356
GDPD3,Colon Tissue,0.0,0.05156323777287854
INHBA,Colon Tissue,0.0,0.05156265002695482
NCOR2,Colon Tissue,0.0,0.051555026799949305
FBXO46,Colon Tissue,0.0,0.051552586439817395
CYP24A1,Colon Tissue,0.0,0.05150360366643629
CASD1,Colon Tissue,0.0,0.05146748643377843
DLGAP4,Colon Tissue,0.0,0.051451122613714345
CASC3,Colon Tissue,0.0,0.05144915573382623
SENP1,Colon Tissue,0.0,0.0514396180319416
APOL3,Colon Tissue,0.0,0.051433801530010044
SERTAD2,Colon Tissue,0.0,0.051422679082714765
POMGNT1,Colon Tissue,0.0,0.0514055015792792
PEX1,Colon Tissue,0.0,0.05140184287344367
CHID1,Colon Tissue,0.0,0.05137738926134179
CNKSR3,Colon Tissue,0.0,0.051375737181409614
ZMYND11,Colon Tissue,0.0,0.051368433760188695
TPCN2,Colon Tissue,0.0,0.05135261949371573
UHRF2,Colon Tissue,0.0,0.05134930422595446
CTDP1,Colon Tissue,0.0,0.05133524577482696
CORO1B,Colon Tissue,0.0,0.051311935971475216
SIAH2,Colon Tissue,0.0,0.051288585751249324
CFAP299,Colon Tissue,0.0,0.051287992163962265
KLHL28,Colon Tissue,0.0,0.051266433595564605
RDH16,Colon Tissue,0.0,0.05126291783339615
DENND3,Colon Tissue,0.0,0.051224713366932795
C22orf39,Colon Tissue,0.0,0.05118757140709961
ABCB7,Colon Tissue,0.0,0.05118246223039765
KIF21B,Colon Tissue,0.0,0.05117170528002519
ADAT2,Colon Tissue,0.0,0.051167651999110435
GPSM2,Colon Tissue,0.0,0.05114971001715534
KIAA1958,Colon Tissue,0.0,0.05113812254980382
TTC32,Colon Tissue,0.0,0.0510909444994285
IAPP,Colon Tissue,0.0,0.05108566801044992
FKBP3,Colon Tissue,0.0,0.05107685684587934
KCTD3,Colon Tissue,0.0,0.051072893512674834
CCR7,Colon Tissue,0.0,0.051069759128982734
LRPAP1,Colon Tissue,0.0,0.051050409713487246
ARHGEF37,Colon Tissue,0.0,0.05103254318301643
FNDC8,Colon Tissue,0.0,0.051030766028822276
RGS9BP,Colon Tissue,0.0,0.051010555984774525
MS4A7,Colon Tissue,0.0,0.050988197137133824
LIPE,Colon Tissue,0.0,0.05095168663484548
OSTM1,Colon Tissue,0.0,0.05094008507077753
DCUN1D1,Colon Tissue,0.0,0.05089882817680519
PARP2,Colon Tissue,0.0,0.050889871923200894
ZDHHC23,Colon Tissue,0.0,0.05085518307567848
TMEM86A,Colon Tissue,0.0,0.050851285288615065
OXT,Colon Tissue,0.0,0.05084794029107466
NFS1,Colon Tissue,0.0,0.05084554494708739
PSD3,Colon Tissue,0.0,0.05081711356916324
ENDOU,Colon Tissue,0.0,0.05080810320681343
TIAL1,Colon Tissue,0.0,0.050781816223836033
CFDP1,Colon Tissue,0.0,0.05074574660632873
PCGF2,Colon Tissue,0.0,0.05074382762255992
SAMD10,Colon Tissue,0.0,0.05074260620617805
ZBTB18,Colon Tissue,0.0,0.05074081409834489
PIK3CB,Colon Tissue,0.0,0.05073343763897011
ZNF22,Colon Tissue,0.0,0.05069573632515518
FMNL1,Colon Tissue,0.0,0.0506930410521389
ZNF251,Colon Tissue,0.0,0.05069217335936795
JHY,Colon Tissue,0.0,0.05065528424885595
HELB,Colon Tissue,0.0,0.05064593201008054
OR2D2,Colon Tissue,0.0,0.050612179097189215
NEMP1,Colon Tissue,0.0,0.0505911394923576
MED13L,Colon Tissue,0.0,0.050575294460624774
SLMAP,Colon Tissue,0.0,0.05057350675003825
HARS2,Colon Tissue,0.0,0.05057093271654929
ZNF691,Colon Tissue,0.0,0.050569800632399714
RNF19A,Colon Tissue,0.0,0.0505685698141379
GPN2,Colon Tissue,0.0,0.05053252323940988
PPP3CB,Colon Tissue,0.0,0.050485043767050895
EIF3L,Colon Tissue,0.0,0.050484793337840714
DNAH14,Colon Tissue,0.0,0.05046001551435475
INSC,Colon Tissue,0.0,0.05043868631443891
B3GNT10,Colon Tissue,0.0,0.05043248049827976
EBF2,Colon Tissue,0.0,0.050424088470055826
PYGO2,Colon Tissue,0.0,0.050383013152311314
CTPS2,Colon Tissue,0.0,0.050380415126291885
BMX,Colon Tissue,0.0,0.05033721004144679
CDK4,Colon Tissue,0.0,0.05033454420717538
CCDC146,Colon Tissue,0.0,0.05033306875507321
ACSS2,Colon Tissue,0.0,0.050320871613776234
NEIL1,Colon Tissue,0.0,0.05031025719779485
MEIG1,Colon Tissue,0.0,0.050274516890323334
ERCC6,Colon Tissue,0.0,0.050265792077720355
GTF2I,Colon Tissue,0.0,0.050220388278955475
SAE1,Colon Tissue,0.0,0.05020386469484569
UNC93A,Colon Tissue,0.0,0.050186012324176944
OPHN1,Colon Tissue,0.0,0.050168516806369384
PROSER3,Colon Tissue,0.0,0.050129320352758126
PRKACA,Colon Tissue,0.0,0.05012908163949649
EDC4,Colon Tissue,0.0,0.05012478023516358
